0,2.9990326e+00,1.0000000e+00
1,1.9990326e+00,1.0000000e+00
2,1.4990326e+00,1.0000000e+00
3,1.1990326e+00,1.0000000e+00
4,7.4276040e+00,1.0000000e+00
5,5.6153256e-01,1.0000000e+00
6,5.3236590e-01,1.0000000e+00
7,4.9903256e-01,1.0000000e+00
8,4.6656503e-01,1.0000000e+00
9,4.3653256e-01,1.0000000e+00
10,4.0928897e-01,1.0000000e+00
11,7.6133183e+00,1.0000000e+00
12,2.4903256e-01,1.0000000e+00
13,2.4502187e-01,1.0000000e+00
14,2.3977331e-01,1.0000000e+00
15,2.3385038e-01,1.0000000e+00
16,2.2760399e-01,1.0000000e+00
17,2.2125479e-01,1.0000000e+00
18,2.1494166e-01,1.0000000e+00
19,2.0875123e-01,1.0000000e+00
20,2.0273627e-01,1.0000000e+00
21,1.9692730e-01,1.0000000e+00
22,1.9134026e-01,1.0000000e+00
23,1.8598142e-01,1.0000000e+00
24,7.8611015e+00,1.0000000e+00
25,1.3539620e-01,1.0000000e+00
26,1.3367492e-01,1.0000000e+00
27,1.3184506e-01,1.0000000e+00
28,1.2994166e-01,1.0000000e+00
29,1.2799184e-01,1.0000000e+00
30,1.2601669e-01,1.0000000e+00
31,1.2403256e-01,1.0000000e+00
32,1.2205214e-01,1.0000000e+00
33,1.2008520e-01,1.0000000e+00
34,1.1813926e-01,1.0000000e+00
35,1.1622006e-01,1.0000000e+00
36,1.1433190e-01,1.0000000e+00
37,1.1247794e-01,1.0000000e+00
38,1.1066047e-01,1.0000000e+00
39,1.0888105e-01,1.0000000e+00
40,7.9120760e+00,1.0000000e+00
41,8.5289034e-02,1.0000000e+00
42,8.4558880e-02,1.0000000e+00
43,8.3804935e-02,1.0000000e+00
44,8.3032565e-02,1.0000000e+00
45,8.2246338e-02,1.0000000e+00
46,8.1450147e-02,1.0000000e+00
47,8.0647308e-02,1.0000000e+00
48,7.9840645e-02,1.0000000e+00
49,7.9032565e-02,1.0000000e+00
50,7.8225111e-02,1.0000000e+00
51,7.7420023e-02,1.0000000e+00
52,7.6618771e-02,1.0000000e+00
53,7.5822603e-02,1.0000000e+00
54,7.5032565e-02,1.0000000e+00
55,7.4249537e-02,1.0000000e+00
56,7.3474252e-02,1.0000000e+00
57,7.2707318e-02,1.0000000e+00
58,7.1949231e-02,1.0000000e+00
59,7.1200397e-02,1.0000000e+00
60,7.9393311e+00,1.0000000e+00
61,5.8381304e-02,1.0000000e+00
62,5.8020614e-02,1.0000000e+00
63,5.7653254e-02,1.0000000e+00
64,5.7280356e-02,1.0000000e+00
65,5.6902935e-02,1.0000000e+00
66,5.6521898e-02,1.0000000e+00
67,5.6138057e-02,1.0000000e+00
