0,5.6472808e+00,9.9984107e-01
100,3.3202631e-02,9.9392389e-01
200,2.0304671e-02,9.8529099e-01
300,1.7540273e-02,9.7547659e-01
400,1.1403533e-03,9.6420580e-01
500,2.4334837e-03,9.5106800e-01
600,3.0385130e-03,9.3594986e-01
700,3.2438989e-03,9.1887187e-01
780,3.2785055e-03,9.0405009e-01

0,3.9990326e+00,9.9984107e-01
100,1.7093087e-02,9.9392389e-01
200,1.6689676e-02,9.8529099e-01
300,1.5039581e-02,9.7547659e-01
400,3.3258284e-03,9.6420580e-01
500,3.3933254e-03,9.5106800e-01
519,3.3954298e-03,9.4849345e-01

0,7.4413187e-01,9.9984107e-01
100,2.4705999e-02,9.9392389e-01
200,1.2503780e-02,9.8529099e-01
300,8.3925784e-03,9.7547659e-01
400,6.6643387e-03,9.6420580e-01
500,5.6205812e-03,9.5106800e-01
600,4.8576204e-03,9.3594986e-01
700,4.2529575e-03,9.1887187e-01
800,3.7535537e-03,8.9992092e-01
900,3.3311475e-03,8.7922550e-01
1000,2.9687071e-03,8.5693852e-01
1100,2.6547511e-03,8.3322356e-01
1200,2.3807303e-03,8.0824606e-01
1300,2.1398447e-03,7.8216956e-01
1400,1.9265286e-03,7.5515567e-01
1500,1.7362205e-03,7.2736590e-01
1600,1.5652316e-03,6.9896380e-01
1700,1.4106377e-03,6.7011614e-01
1800,1.2701657e-03,6.4099272e-01
1900,1.1420775e-03,6.1176471e-01
2000,1.0250531e-03,5.8260186e-01
2100,9.1808451e-04,5.5366896e-01
2200,8.2038335e-04,5.2512218e-01
2300,7.3130669e-04,4.9710558e-01
2400,6.5030060e-04,4.6974829e-01
2500,5.7686044e-04,4.4316242e-01
2600,5.1050533e-04,4.1744183e-01
2700,4.5076389e-04,3.9266186e-01
2800,3.9716806e-04,3.6887961e-01
2900,3.4925257e-04,3.4613501e-01
3000,3.0655762e-04,3.2445221e-01
3100,2.6863330e-04,3.0384132e-01
3200,2.3504426e-04,2.8430019e-01
3300,2.0537424e-04,2.6581638e-01
3400,1.7922960e-04,2.4836892e-01
3500,1.5624202e-04,2.3193004e-01
3600,1.3607015e-04,2.1646671e-01
3700,1.1840029e-04,2.0194198e-01
3800,1.0294641e-04,1.8831619e-01
3900,8.9449401e-05,1.7554796e-01
4000,7.7675980e-05,1.6359501e-01
4100,6.7417174e-05,1.5241488e-01
4200,5.8486657e-05,1.4196543e-01
4300,5.0718949e-05,1.3220529e-01
4400,4.3967599e-05,1.2309419e-01
4500,3.8103384e-05,1.1459319e-01
4600,3.3012587e-05,1.0666487e-01
4700,2.8595362e-05,9.9273431e-02
4800,2.4764221e-05,9.2384774e-02
4900,2.1442633e-05,8.5966520e-02
5000,1.8563755e-05,7.9988021e-02
5100,1.6069282e-05,7.4420339e-02
5200,1.3908413e-05,6.9236208e-02
5300,1.2036928e-05,6.4409981e-02
5400,1.0416372e-05,5.9917577e-02
5500,9.0133239e-06,5.5736412e-02
5600,7.7987577e-06,5.1845329e-02
5686,6.8956558e-06,4.8751164e-02

0,5.6472997e+00,9.9983823e-01
100,3.3221505e-02,9.9339133e-01
200,2.0323546e-02,9.8427684e-01
300,1.7559148e-02,9.7382451e-01
400,6.6247518e-04,9.6188292e-01
500,2.1947370e-03,9.4814498e-01
600,2.8002616e-03,9.3255404e-01
700,3.0427149e-03,9.1516004e-01
800,3.0990202e-03,8.9605796e-01
802,3.0990235e-03,8.9585870e-01

0,3.9990514e+00,9.9983823e-01
100,1.7111962e-02,9.9339133e-01
200,1.6708551e-02,9.8427684e-01
300,1.5058456e-02,9.7382451e-01
400,3.0956548e-03,9.6188292e-01
500,3.2374018e-03,9.4814498e-01
534,3.2443982e-03,9.4320363e-01

0,7.7485608e-01,9.9983823e-01
100,2.4061081e-02,9.9339133e-01
200,1.2406824e-02,9.8427684e-01
300,8.3659620e-03,9.7382451e-01
400,6.5831588e-03,9.6188292e-01
500,5.4991185e-03,9.4814498e-01
600,4.7179998e-03,9.3255404e-01
700,4.1108924e-03,9.1516004e-01
800,3.6186869e-03,8.9605796e-01
900,3.2086267e-03,8.7536883e-01
1000,2.8606342e-03,8.5322861e-01
1100,2.5613286e-03,8.2977964e-01
1200,2.3010983e-03,8.0516564e-01
1300,2.0726481e-03,7.7953007e-01
1400,1.8702703e-03,7.5301691e-01
1500,1.6894568e-03,7.2577244e-01
1600,1.5266626e-03,6.9794685e-01
1700,1.3791319e-03,6.6969487e-01
1800,1.2447520e-03,6.4117519e-01
1900,1.1219211e-03,6.1254853e-01
2000,1.0094299e-03,5.8397489e-01
2100,9.0635791e-04,5.5561012e-01
2200,8.1198719e-04,5.2760245e-01
2300,7.2573302e-04,5.0008920e-01
2400,6.4709222e-04,4.7319412e-01
2500,5.7560649e-04,4.4702533e-01
2600,5.1083874e-04,4.2167421e-01
2700,4.5235961e-04,3.9721487e-01
2800,3.9974150e-04,3.7370447e-01
2900,3.5255773e-04,3.5118401e-01
3000,3.1038487e-04,3.2967956e-01
3100,2.7280667e-04,3.0920378e-01
3200,2.3941844e-04,2.8975756e-01
3300,2.0983133e-04,2.7133179e-01
3400,1.8367587e-04,2.5390896e-01
3500,1.6060464e-04,2.3746481e-01
3600,1.4029411e-04,2.2196976e-01
3700,1.2244560e-04,2.0739018e-01
3800,1.0678545e-04,1.9368955e-01
3900,9.3064675e-05,1.8082940e-01
4000,8.1058104e-05,1.6877018e-01
4100,7.0563161e-05,1.5747187e-01
4200,6.1398460e-05,1.4689456e-01
4300,5.3402250e-05,1.3699887e-01
4400,4.6430805e-05,1.2774632e-01
4500,4.0356809e-05,1.1909954e-01
4600,3.5067797e-05,1.1102249e-01
4700,3.0464655e-05,1.0348057e-01
4800,2.6460214e-05,9.6440731e-02
4900,2.2977954e-05,8.9871494e-02
5000,1.9950805e-05,8.3742987e-02
5100,1.7320062e-05,7.8026925e-02
5200,1.5034403e-05,7.2696596e-02
5300,1.3049006e-05,6.7726814e-02
5400,1.1324761e-05,6.3093878e-02
5500,9.8275728e-06,5.8775512e-02
5600,8.5277321e-06,5.4750808e-02
5700,7.3993711e-06,5.1000159e-02
5737,7.0307097e-06,4.9713441e-02

