0,2.9990326e+00,1.0000000e+00
100,3.9221690e-02,1.0000000e+00
200,1.8982442e-02,1.0000000e+00
300,1.2608076e-02,1.0000000e+00
400,9.1194340e-03,1.0000000e+00
500,6.9295402e-03,1.0000000e+00
600,5.8200116e-03,1.0000000e+00
700,4.6784323e-03,1.0000000e+00
800,4.0998995e-03,1.0000000e+00
900,3.6687263e-03,1.0000000e+00
1000,3.3585104e-03,1.0000000e+00
1100,3.1441589e-03,1.0000000e+00
1200,3.0887211e-03,1.0000000e+00
1300,2.9796050e-03,1.0000000e+00
1400,2.9610695e-03,1.0000000e+00
1500,2.9465789e-03,1.0000000e+00
1600,2.9079026e-03,1.0000000e+00
1700,2.9063657e-03,1.0000000e+00
1800,2.9051571e-03,1.0000000e+00
1824,2.9049204e-03,1.0000000e+00

0,3.9990326e+00,1.0000000e+00
100,1.1632633e-01,1.0000000e+00
200,9.9096736e-01,1.0000000e+00
300,1.8959712e-02,1.0000000e+00
400,3.4033426e-02,1.0000000e+00
500,3.5855623e-02,1.0000000e+00
600,6.0945391e-03,1.0000000e+00
700,1.4141593e-02,1.0000000e+00
800,8.9276930e-04,1.0000000e+00
900,2.2648628e-03,1.0000000e+00
1000,2.6572441e-03,1.0000000e+00
1100,2.7976411e-03,1.0000000e+00
1200,2.8654386e-03,1.0000000e+00
1300,2.8844148e-03,1.0000000e+00
1400,2.8947592e-03,1.0000000e+00
1500,2.8985648e-03,1.0000000e+00
1600,2.8996016e-03,1.0000000e+00
1656,2.9003678e-03,1.0000000e+00

0,1.9990326e+00,1.0000000e+00
100,2.8589215e-02,1.0000000e+00
200,1.3920902e-02,1.0000000e+00
300,8.9831046e-03,1.0000000e+00
400,6.5129435e-03,1.0000000e+00
500,5.0678749e-03,1.0000000e+00
600,4.1835137e-03,1.0000000e+00
700,3.6469120e-03,1.0000000e+00
800,3.3287488e-03,1.0000000e+00
900,3.1439866e-03,1.0000000e+00
1000,3.0382590e-03,1.0000000e+00
1100,2.9783222e-03,1.0000000e+00
1200,2.9445361e-03,1.0000000e+00
1300,2.9255541e-03,1.0000000e+00
1400,2.9149098e-03,1.0000000e+00
1500,2.9089475e-03,1.0000000e+00
1600,2.9056099e-03,1.0000000e+00
1700,2.9037421e-03,1.0000000e+00
1757,2.9030835e-03,1.0000000e+00

0,2.9990514e+00,9.9998141e-01
100,3.9240565e-02,9.7722279e-01
200,1.9001317e-02,9.3771548e-01
300,1.2626950e-02,8.8826299e-01
400,9.1382916e-03,8.3101265e-01
500,6.9475354e-03,7.6702581e-01
600,5.8306374e-03,6.9743382e-01
700,4.6515648e-03,6.2416135e-01
800,3.9888062e-03,5.4992132e-01
900,3.4086487e-03,4.7765004e-01
1000,2.6773450e-03,4.0986145e-01
1100,2.2131836e-03,3.4826171e-01
1200,1.6059503e-03,2.9369051e-01
1300,1.0695760e-03,2.4627780e-01
1400,6.1658132e-04,2.0567433e-01
1500,1.1700158e-04,1.7126305e-01
1600,3.5204889e-04,1.4231522e-01
1700,8.1376234e-04,1.1809005e-01
1800,8.2441116e-04,9.7890631e-02
1900,6.7043766e-04,8.1090318e-02
2000,5.4681564e-04,6.7141385e-02
2100,4.4706708e-04,5.5573738e-02
2200,3.6624601e-04,4.5988738e-02
2300,3.0053289e-04,3.8051042e-02
2400,2.4694840e-04,3.1480082e-02
2500,2.0314823e-04,2.6041969e-02
2600,1.6727369e-04,2.1542212e-02
2700,1.3784141e-04,1.7819360e-02
2800,1.1366090e-04,1.4739538e-02
2900,9.3772087e-05,1.2191826e-02
3000,7.7397575e-05,1.0084373e-02
3100,6.3905669e-05,8.3411486e-03
3200,5.2781576e-05,6.8992297e-03
3300,4.3604735e-05,5.7065529e-03
3400,3.6030855e-05,4.7200441e-03
3500,2.9777596e-05,3.9040696e-03
3600,2.4613084e-05,3.2291527e-03
3700,2.0346662e-05,2.6709101e-03
3800,1.6821405e-05,2.2091730e-03
3900,1.3908045e-05,1.8272587e-03
4000,1.1500021e-05,1.5113681e-03
4100,9.5094401e-06,1.2500874e-03
4200,7.8637717e-06,1.0339760e-03
4300,6.5031400e-06,8.5522523e-04
4400,5.3780985e-06,7.0737634e-04
4413,5.2569060e-06,6.9144705e-04

0,3.9990514e+00,9.9998141e-01
100,1.1630746e-01,9.7722279e-01
200,9.9094849e-01,9.3771548e-01
300,1.8941016e-02,8.8826299e-01
400,3.4309075e-02,8.3101265e-01
500,3.0950900e-02,7.6702581e-01
600,2.0877845e-02,6.9743382e-01
700,1.0838581e-02,6.2416135e-01
800,1.0556040e-02,5.4992132e-01
900,1.0844423e-02,4.7765004e-01
1000,7.1842085e-03,4.0986145e-01
1100,1.6768351e-02,3.4826171e-01
1200,2.6760448e-02,2.9369051e-01
1300,3.0954862e-03,2.4627780e-01
1400,1.0378732e-03,2.0567433e-01
1500,1.7571501e-04,1.7126305e-01
1511,8.6760568e-09,1.6813478e-01

0,1.9990514e+00,9.9998141e-01
100,2.8608090e-02,9.7722279e-01
200,1.3939777e-02,9.3771548e-01
300,9.0014721e-03,8.8826299e-01
400,6.5166268e-03,8.3101265e-01
500,4.9882409e-03,7.6702581e-01
600,3.8965715e-03,6.9743382e-01
700,3.0330455e-03,6.2416135e-01
800,2.3220261e-03,5.4992132e-01
900,1.7402699e-03,4.7765004e-01
1000,1.2773704e-03,4.0986145e-01
1100,9.2091165e-04,3.4826171e-01
1200,6.5446761e-04,2.9369051e-01
1300,4.6006508e-04,2.4627780e-01
1400,3.2082161e-04,2.0567433e-01
1500,2.2243352e-04,1.7126305e-01
1600,1.5358940e-04,1.4231522e-01
1700,1.0574955e-04,1.1809005e-01
1800,7.2665962e-05,9.7890631e-02
1900,4.9863794e-05,8.1090318e-02
2000,3.4184342e-05,6.7141385e-02
2100,2.3419927e-05,5.5573738e-02
2200,1.6037960e-05,4.5988738e-02
2300,1.0979415e-05,3.8051042e-02
2400,7.5148060e-06,3.1480082e-02
2500,5.1427293e-06,2.6041969e-02
2600,3.5190598e-06,2.1542212e-02
2678,2.6274562e-06,1.8614215e-02

