0,2.4752485e+00,9.8695612e-01
100,1.5435783e-02,8.6858632e-01
200,7.3135549e-03,7.9207807e-01
300,5.6979209e-03,7.0218401e-01
400,4.6665311e-03,6.0577919e-01
500,3.8273703e-03,5.1187382e-01
600,3.1180825e-03,4.2673806e-01
700,2.5266408e-03,3.5310001e-01
800,2.1196423e-03,2.9115673e-01
900,1.7139534e-03,2.3982878e-01
1000,1.4311770e-03,1.9760781e-01
1100,1.1609396e-03,1.6298492e-01
1200,9.6861669e-04,1.3461923e-01
1300,7.8795787e-04,1.1137912e-01
1400,6.5726243e-04,9.2331262e-02
1500,5.4712056e-04,7.6712979e-02
1600,4.5470645e-04,6.3902689e-02
1700,3.7743487e-04,5.3393534e-02
1800,3.1300119e-04,4.4771422e-02
1900,2.5938843e-04,3.7697239e-02
2000,2.1158406e-04,3.1892592e-02
2100,1.7520020e-04,2.7128411e-02
2200,1.4498322e-04,2.3215850e-02
2300,1.1992085e-04,1.9999022e-02
2400,9.9155858e-05,1.7349193e-02
2500,8.1966099e-05,1.5160149e-02
2600,6.7745736e-05,1.3344464e-02
2700,5.5988199e-05,1.1830462e-02
2800,4.6271058e-05,1.0559710e-02
2900,3.8242812e-05,9.4848813e-03
3000,3.1611492e-05,8.5679228e-03
3100,2.6134930e-05,7.7784540e-03
3200,2.1612491e-05,7.0923736e-03
3300,1.7878111e-05,6.4906567e-03
3400,1.4794442e-05,5.9583346e-03
3500,1.2247956e-05,5.4836427e-03
3600,1.0144865e-05,5.0573239e-03
3700,8.4077138e-06,4.6720685e-03
3800,6.9725599e-06,4.3220707e-03
3900,5.7866279e-06,4.0026824e-03
3941,5.3720106e-06,3.8826310e-03

0,3.9990326e+00,9.8695612e-01
100,6.9759700e-03,8.6858632e-01
200,3.8054162e-03,7.9207807e-01
300,2.7653742e-03,7.0218401e-01
400,5.2611628e-02,6.0577919e-01
500,9.2810623e-03,5.1187382e-01
600,2.8567155e-03,4.2673806e-01
700,1.2429504e-03,3.5310001e-01
800,5.5312310e-04,2.9115673e-01
900,3.3280364e-04,2.3982878e-01
1000,1.7760750e-04,1.9760781e-01
1100,1.3313823e-04,1.6298492e-01
1200,7.8112484e-05,1.3461923e-01
1300,6.8897874e-05,1.1137912e-01
1400,4.3190872e-05,9.2331262e-02
1500,2.7107228e-05,7.6712979e-02
1600,1.6920568e-05,6.3902689e-02
1700,1.0420408e-05,5.3393534e-02
1800,6.2562962e-06,4.4771422e-02
1900,3.5864041e-06,3.7697239e-02
2000,4.8125620e-06,3.1892592e-02
2100,3.0873719e-06,2.7128411e-02
2175,2.1971727e-06,2.4160407e-02

0,8.9625773e-01,9.8695612e-01
100,1.0034324e-02,8.6858632e-01
200,7.1017257e-03,7.9207807e-01
300,5.2398345e-03,7.0218401e-01
400,3.6879421e-03,6.0577919e-01
500,2.5001112e-03,5.1187382e-01
600,1.6584670e-03,4.2673806e-01
700,1.0905221e-03,3.5310001e-01
800,7.1669882e-04,2.9115673e-01
900,4.7281875e-04,2.3982878e-01
1000,3.1365578e-04,1.9760781e-01
1100,2.0927947e-04,1.6298492e-01
1200,1.4039201e-04,1.3461923e-01
1300,9.4633320e-05,1.1137912e-01
1400,6.4061424e-05,9.2331262e-02
